stations,id_bss,code_stations,date,vigilance,alerte,alerte_renforcee,crise
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-09,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-10,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-11,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-12,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-13,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-14,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-15,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-16,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-17,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-18,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-19,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-20,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-21,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-22,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-23,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-24,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-25,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-26,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-27,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-28,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-29,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-30,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-12-31,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-01,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-02,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-03,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-04,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-05,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-06,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-07,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-08,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-09,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-10,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-11,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-12,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-13,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe alluviale de la CORONNE (VALREAS)
EARL PEPINIERE LAFOND",OUGC84-0660,OUGC84-0660,2025-01-14,227.42000000000002,227.35000000000002,227.28,227.23999999999998
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-15,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-16,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-17,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-18,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-19,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-20,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-21,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-22,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-23,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-24,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-25,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-26,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-27,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-28,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-29,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-30,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-01-31,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-01,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-02,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-03,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-04,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-05,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-06,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-07,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-08,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-09,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-10,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-11,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-12,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-13,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-14,109.57,109.46000000000001,109.39,109.36
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-15,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-16,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-17,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-18,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-19,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-20,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-21,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-22,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-23,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-24,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-25,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-26,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-27,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-02-28,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-01,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-02,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-03,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-04,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-05,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-06,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-07,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-08,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-09,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-10,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-11,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-12,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-13,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-14,109.6,109.48,109.35,109.32
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-15,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-16,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-17,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-18,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-19,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-20,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-21,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-22,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-23,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-24,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-25,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-26,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-27,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-28,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-29,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-30,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-03-31,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-01,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-02,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-03,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-04,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-05,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-06,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-07,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-08,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-09,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-10,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-11,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-12,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-13,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-14,109.64999999999999,109.47,109.3,109.27
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-15,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-16,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-17,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-18,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-19,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-20,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-21,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-22,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-23,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-24,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-25,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-26,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-27,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-28,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-29,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-04-30,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-01,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-02,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-03,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-04,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-05,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-06,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-07,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-08,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-09,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-10,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-11,109.8,109.43,109.3,109.25
"Nappe d'accompagnement de l'HERIN (VISAN)
EARL DOMAINE P, PLANTEVIN",OUGC84-1387,OUGC84-1387,2025-05-12,109.8,109.43,109.3,109.25
